Order_ID,Customer_ID,City,Category,Product_Name,Quantity,Price_per_Unit,Order_Date,Delivery_Time_Minutes,Payment_Method,Rating,Total_Amount
102303,2247,Bangalore,Vegetables,Apple,5,152.02,2024-12-16,14,UPI,2.4,760.1
102304,1993,Delhi,Vegetables,Bread,8,31.91,2024-08-07,48,UPI,4.0,255.28
102305,4902,Pune,Fruits,Bread,4,53.26,2024-08-15,42,Cash,1.2,213.04
102306,2435,Bangalore,Fruits,Chips,2,28.79,2024-12-23,13,UPI,4.7,57.58
102307,1571,Mumbai,Snacks,Banana,3,92.35,2024-07-29,37,Cash,1.7,277.04999999999995
102308,3382,Hyderabad,Dairy,Milk,9,33.96,2024-10-24,35,Card,1.6,305.64
102309,2245,Mumbai,Dairy,Juice,9,93.09,2024-01-01,13,UPI,4.4,837.8100000000001
102310,3084,Hyderabad,Dairy,Banana,8,149.1,2024-01-23,25,UPI,4.5,1192.8
102311,1988,Bangalore,Vegetables,Banana,8,139.84,2024-10-10,46,Cash,1.4,1118.72
102312,1277,Delhi,Vegetables,Bread,8,63.29,2024-07-06,31,Card,4.6,506.32
102313,2219,Mumbai,Beverages,Bread,8,138.01,2024-01-18,45,UPI,2.1,1104.08
102314,3963,Mumbai,Vegetables,Bread,8,186.27,2024-02-18,47,Card,3.5,1490.16
102315,2887,Mumbai,Vegetables,Banana,1,76.03,2024-02-16,44,Card,1.3,76.03
102316,1483,Hyderabad,Vegetables,Milk,6,72.53,2024-04-24,34,UPI,2.5,435.18
102317,2265,Bangalore,Snacks,Bread,9,118.57,2024-02-08,17,Card,2.8,1067.1299999999999
102318,4395,Mumbai,Vegetables,Apple,8,56.65,2024-08-04,26,Card,3.4,453.2
102319,1730,Mumbai,Fruits,Milk,3,133.8,2024-07-28,27,UPI,3.1,401.40000000000003
102320,3239,Delhi,Fruits,Apple,1,168.13,2024-09-18,59,Cash,2.8,168.13
102321,2040,Delhi,Beverages,Milk,2,97.27,2024-07-29,21,UPI,4.8,194.54
102322,3571,Bangalore,Snacks,Bread,2,139.11,2024-02-22,42,Card,1.7,278.22
102323,1917,Bangalore,Fruits,Juice,7,133.86,2024-10-07,32,UPI,1.6,937.0200000000001
102324,3448,Pune,Snacks,Chips,6,17.35,2024-12-20,21,Cash,3.9,104.10000000000001
102325,4977,Delhi,Snacks,Bread,2,44.85,2024-11-16,20,Card,1.3,89.7
102326,1885,Pune,Beverages,Banana,8,179.77,2024-05-12,22,Card,2.9,1438.16
102327,3752,Hyderabad,Snacks,Juice,9,188.39,2024-09-20,44,Cash,2.9,1695.5099999999998
102328,1021,Pune,Vegetables,Banana,7,158.28,2024-10-21,36,Cash,2.2,1107.96
102329,1473,Mumbai,Snacks,Milk,4,185.04,2024-04-20,34,Card,4.7,740.16
102330,4191,Pune,Beverages,Banana,1,68.17,2024-02-12,49,Cash,2.1,68.17
102331,3257,Bangalore,Beverages,Juice,4,57.07,2024-12-03,12,UPI,2.2,228.28
102332,3353,Hyderabad,Beverages,Juice,4,83.02,2024-08-25,58,Cash,1.9,332.08
102333,4341,Mumbai,Fruits,Bread,8,20.51,2024-09-03,34,UPI,1.6,164.08
102334,1703,Pune,Vegetables,Apple,4,163.88,2024-01-04,54,Card,2.5,655.52
102335,1686,Hyderabad,Fruits,Bread,4,196.99,2024-12-29,19,Card,3.7,787.96
102336,1284,Hyderabad,Dairy,Milk,2,166.57,2024-12-14,26,Card,4.0,333.14
102337,1715,Mumbai,Vegetables,Banana,7,115.45,2024-12-15,12,Card,4.3,808.15
102338,4747,Pune,Snacks,Apple,4,66.1,2024-11-07,54,Card,1.8,264.4
102339,1762,Hyderabad,Beverages,Chips,6,47.56,2024-06-21,31,Cash,1.1,285.36
102340,2250,Hyderabad,Dairy,Juice,3,79.17,2024-07-11,47,Cash,4.9,237.51
102341,1947,Delhi,Vegetables,Apple,7,136.72,2024-01-03,23,Card,1.1,957.04
102342,3428,Hyderabad,Fruits,Apple,6,94.94,2024-10-04,36,Cash,4.8,569.64
102343,3507,Delhi,Beverages,Bread,3,187.47,2024-02-25,51,Cash,4.3,562.41
102344,2030,Pune,Fruits,Chips,4,172.3,2024-09-30,29,Card,4.6,689.2
102345,1028,Pune,Vegetables,Juice,5,29.46,2024-06-24,57,Cash,2.5,147.3
102346,1906,Pune,Vegetables,Milk,9,34.99,2024-04-25,27,Card,1.8,314.91
102347,4104,Bangalore,Dairy,Milk,6,138.49,2024-03-24,22,Card,3.4,830.94
102348,4717,Pune,Snacks,Apple,4,53.85,2024-06-07,51,Card,4.0,215.4
102349,3926,Hyderabad,Fruits,Apple,7,160.3,2024-10-12,15,Card,1.5,1122.1000000000001
102350,3126,Mumbai,Dairy,Banana,2,122.36,2024-03-20,19,Cash,4.2,244.72
102351,4999,Delhi,Beverages,Chips,4,53.67,2024-03-06,46,Cash,1.8,214.68
102352,3994,Bangalore,Snacks,Juice,5,100.95,2024-07-27,38,UPI,3.0,504.75
102353,3506,Pune,Dairy,Apple,4,87.15,2024-01-10,15,UPI,4.4,348.6
102354,1569,Pune,Fruits,Banana,4,175.9,2024-07-17,48,Card,1.8,703.6
102355,3006,Mumbai,Vegetables,Chips,9,16.11,2024-02-28,20,UPI,2.0,144.99
102356,4609,Mumbai,Beverages,Juice,2,180.21,2024-08-21,57,Cash,1.3,360.42
102357,4553,Bangalore,Fruits,Milk,6,133.9,2024-11-02,34,Cash,1.6,803.4000000000001
102358,2453,Delhi,Snacks,Banana,8,150.13,2024-08-31,53,UPI,1.6,1201.04
102359,1737,Pune,Snacks,Chips,8,10.5,2024-02-23,53,UPI,1.8,84.0
102360,4356,Bangalore,Vegetables,Banana,7,129.37,2024-12-02,39,Cash,2.1,905.59
102361,1515,Hyderabad,Vegetables,Apple,4,121.81,2024-01-09,29,UPI,4.3,487.24
102362,3000,Hyderabad,Beverages,Bread,7,112.07,2024-04-10,46,Cash,4.7,784.49
102363,4170,Bangalore,Beverages,Milk,6,159.31,2024-10-21,25,Cash,2.6,955.86
102364,3444,Pune,Vegetables,Apple,6,115.62,2024-07-21,40,UPI,1.5,693.72
102365,4560,Bangalore,Vegetables,Apple,2,172.85,2024-06-01,38,UPI,1.9,345.7
102366,1038,Pune,Snacks,Chips,8,54.2,2024-04-19,15,Card,3.9,433.6
102367,4342,Mumbai,Vegetables,Banana,8,163.14,2024-11-17,38,Card,3.7,1305.12
102368,1886,Bangalore,Dairy,Milk,7,44.07,2024-09-22,41,Card,4.9,308.49
102369,3844,Pune,Fruits,Apple,9,164.49,2024-05-31,18,Card,1.1,1480.41
102370,3204,Bangalore,Vegetables,Chips,8,188.69,2024-03-23,46,Card,4.0,1509.52
102371,2098,Bangalore,Beverages,Milk,9,73.78,2024-05-13,32,Cash,3.0,664.02
102372,3931,Pune,Dairy,Banana,9,110.68,2024-11-21,25,UPI,4.6,996.1200000000001
102373,2823,Pune,Beverages,Apple,6,135.08,2024-06-08,27,Cash,3.3,810.48
102374,4201,Delhi,Dairy,Juice,2,25.1,2024-02-08,28,Card,2.8,50.2
102375,2710,Bangalore,Vegetables,Apple,7,103.88,2024-06-24,53,Card,3.7,727.16
102376,1973,Hyderabad,Fruits,Apple,3,78.51,2024-01-13,11,UPI,4.3,235.53000000000003
102377,4155,Bangalore,Beverages,Milk,7,175.77,2024-11-10,19,Cash,2.1,1230.39
102378,4093,Bangalore,Dairy,Milk,9,176.57,2024-03-07,21,Card,1.4,1589.1299999999999
102379,4530,Pune,Snacks,Milk,2,143.15,2024-09-04,55,Card,2.7,286.3
102380,2562,Bangalore,Vegetables,Milk,6,134.59,2024-02-10,27,Card,1.9,807.54
102381,4778,Bangalore,Fruits,Chips,6,149.4,2024-07-02,28,Card,2.7,896.4000000000001
102382,3896,Hyderabad,Vegetables,Bread,9,79.54,2024-02-04,47,Cash,5.0,715.86
102383,4453,Pune,Snacks,Chips,9,86.86,2024-12-02,46,Cash,3.3,781.74
102384,3795,Bangalore,Fruits,Apple,5,115.2,2024-10-16,36,Card,3.8,576.0
102385,4511,Mumbai,Snacks,Chips,5,188.23,2024-03-16,57,Cash,3.7,941.15
102386,4675,Delhi,Vegetables,Banana,9,147.56,2024-03-10,23,Card,4.3,1328.04
102387,1988,Hyderabad,Dairy,Juice,8,114.69,2024-08-21,54,UPI,4.8,917.52
102388,1020,Bangalore,Vegetables,Milk,7,156.38,2024-01-11,43,UPI,3.6,1094.6599999999999
102389,3350,Mumbai,Vegetables,Banana,8,80.47,2024-10-09,11,UPI,2.9,643.76
102390,1868,Bangalore,Vegetables,Juice,6,148.79,2024-10-30,53,Cash,2.3,892.74
102391,1083,Bangalore,Beverages,Banana,3,88.03,2024-01-24,42,Card,2.4,264.09000000000003
102392,4845,Pune,Snacks,Apple,7,63.14,2024-09-30,28,UPI,2.3,441.98
102393,2682,Pune,Snacks,Milk,8,125.85,2024-01-27,36,UPI,2.3,1006.8
102394,2976,Pune,Snacks,Banana,8,140.51,2024-02-23,57,Cash,3.8,1124.08
102395,4524,Mumbai,Beverages,Apple,1,97.27,2024-02-24,39,Cash,3.4,97.27
102396,2410,Bangalore,Dairy,Milk,7,117.45,2024-08-20,16,UPI,1.8,822.15
102397,2530,Delhi,Vegetables,Bread,3,141.87,2024-10-03,36,Card,4.9,425.61
102398,4328,Hyderabad,Dairy,Apple,2,155.86,2024-04-29,30,Card,2.7,311.72
102399,1569,Pune,Beverages,Chips,2,180.16,2024-08-12,16,Card,3.3,360.32
102400,4963,Pune,Snacks,Milk,8,77.36,2024-02-27,57,UPI,3.8,618.88
102401,1933,Bangalore,Vegetables,Banana,9,190.78,2024-09-11,34,Cash,3.5,1717.02
102402,4598,Bangalore,Fruits,Juice,3,131.08,2024-06-24,47,Card,2.2,393.24
102403,4233,Mumbai,Fruits,Banana,3,159.66,2024-02-23,27,UPI,4.2,478.98
102404,2980,Mumbai,Dairy,Chips,6,142.96,2024-05-25,42,UPI,1.4,857.76
102405,4234,Pune,Snacks,Chips,1,49.06,2024-09-15,42,Cash,3.3,49.06
102406,2855,Bangalore,Fruits,Banana,6,23.57,2024-05-31,41,Card,2.1,141.42000000000002
102407,4056,Delhi,Dairy,Juice,3,147.99,2024-09-18,34,UPI,3.5,443.97
102408,1792,Hyderabad,Beverages,Milk,4,107.1,2024-01-19,23,Card,1.9,428.4
102409,1791,Bangalore,Dairy,Apple,9,143.42,2024-12-07,47,Card,4.1,1290.78
102410,4595,Bangalore,Dairy,Chips,3,100.6,2024-06-19,47,Card,1.9,301.79999999999995
102411,2809,Mumbai,Dairy,Chips,1,69.32,2024-07-15,13,UPI,4.6,69.32
102412,2294,Hyderabad,Vegetables,Chips,3,64.15,2024-03-13,53,Card,4.4,192.45000000000002
102413,3539,Pune,Dairy,Juice,7,148.8,2024-10-29,27,Cash,2.4,1041.6000000000001
102414,3255,Bangalore,Dairy,Bread,7,62.59,2024-03-25,19,UPI,2.5,438.13
102415,4610,Pune,Vegetables,Juice,5,145.79,2024-10-10,44,UPI,3.8,728.9499999999999
102416,2607,Bangalore,Vegetables,Milk,1,82.95,2024-10-28,44,Card,1.4,82.95
102417,2083,Pune,Beverages,Milk,8,156.47,2024-05-11,49,Card,1.3,1251.76
102418,3477,Hyderabad,Snacks,Milk,8,37.13,2024-04-29,32,Card,1.5,297.04
102419,1984,Mumbai,Fruits,Milk,2,48.95,2024-08-03,34,UPI,3.2,97.9
102420,2680,Hyderabad,Fruits,Milk,3,140.32,2024-05-15,10,Cash,1.6,420.96
102421,4676,Delhi,Dairy,Banana,4,116.44,2024-04-25,27,Cash,2.1,465.76
102422,4380,Mumbai,Beverages,Chips,1,48.74,2024-03-01,24,UPI,3.6,48.74
102423,1519,Hyderabad,Dairy,Juice,4,181.54,2024-01-17,34,Cash,1.1,726.16
102424,1590,Delhi,Fruits,Banana,5,62.43,2024-02-03,41,Card,1.7,312.15
102425,2050,Bangalore,Vegetables,Juice,3,90.0,2024-01-20,29,UPI,4.7,270.0
102426,2709,Bangalore,Snacks,Bread,2,48.43,2024-07-26,26,Cash,3.7,96.86
102427,4633,Pune,Beverages,Apple,6,83.73,2024-06-10,20,UPI,2.2,502.38
102428,3035,Mumbai,Vegetables,Chips,8,103.41,2024-10-25,22,Cash,1.2,827.28
102429,3246,Bangalore,Snacks,Bread,7,66.1,2024-01-10,34,UPI,3.3,462.69999999999993
102430,3434,Mumbai,Beverages,Banana,1,156.13,2024-04-03,29,Cash,1.9,156.13
102431,1348,Bangalore,Beverages,Apple,4,84.85,2024-04-16,34,UPI,4.8,339.4
102432,1959,Pune,Fruits,Bread,3,148.61,2024-04-14,51,UPI,3.7,445.83000000000004
102433,2963,Hyderabad,Vegetables,Juice,6,49.34,2024-03-11,54,UPI,4.9,296.04
102434,1692,Pune,Beverages,Apple,9,81.64,2024-03-24,58,UPI,4.4,734.76
102435,2559,Delhi,Beverages,Juice,9,11.53,2024-07-27,40,UPI,2.9,103.77
102436,4899,Bangalore,Snacks,Bread,7,154.14,2024-09-15,10,Card,3.7,1078.98
102437,1377,Delhi,Fruits,Banana,9,128.92,2024-08-26,25,UPI,4.2,1160.28
102438,3946,Delhi,Dairy,Juice,8,165.39,2024-10-28,57,UPI,3.3,1323.12
102439,3963,Mumbai,Fruits,Apple,5,96.57,2024-08-19,37,UPI,1.2,482.84999999999997
102440,4629,Bangalore,Dairy,Bread,9,161.95,2024-10-08,30,Cash,2.9,1457.55
102441,1526,Delhi,Vegetables,Juice,7,133.04,2024-07-24,39,UPI,1.5,931.28
102442,4224,Hyderabad,Vegetables,Banana,5,10.69,2024-09-20,12,Card,3.9,53.449999999999996
102443,3781,Delhi,Beverages,Chips,8,58.2,2024-11-06,43,UPI,3.7,465.6
102444,3253,Hyderabad,Vegetables,Banana,7,103.84,2024-12-12,15,Cash,5.0,726.88
102445,3502,Mumbai,Beverages,Banana,9,127.55,2024-07-03,52,Cash,3.5,1147.95
102446,4344,Delhi,Fruits,Chips,1,22.46,2024-04-23,38,UPI,4.2,22.46
102447,4965,Pune,Vegetables,Banana,9,143.97,2024-03-19,12,UPI,2.1,1295.73
102448,2259,Mumbai,Fruits,Chips,7,113.27,2024-12-22,42,UPI,2.4,792.89
102449,2875,Hyderabad,Fruits,Chips,1,109.9,2024-12-07,20,UPI,4.7,109.9
102450,2763,Mumbai,Vegetables,Juice,1,65.49,2024-10-27,54,Cash,4.0,65.49
102451,1520,Delhi,Fruits,Juice,5,123.02,2024-02-19,14,UPI,3.6,615.1
102452,2701,Bangalore,Vegetables,Chips,8,15.22,2024-11-15,59,Cash,2.0,121.76
102453,2016,Bangalore,Vegetables,Bread,9,22.29,2024-04-04,41,Cash,3.8,200.60999999999999
102454,4003,Hyderabad,Vegetables,Apple,6,149.44,2024-09-14,56,Card,4.5,896.64
102455,4902,Hyderabad,Dairy,Bread,8,71.16,2024-12-16,27,Cash,1.9,569.28
102456,3773,Bangalore,Fruits,Chips,6,75.92,2024-03-02,56,UPI,3.8,455.52
102457,2013,Hyderabad,Snacks,Apple,6,49.59,2024-05-21,29,UPI,2.6,297.54
102458,3548,Mumbai,Vegetables,Juice,4,94.67,2024-11-25,48,UPI,1.5,378.68
102459,1116,Pune,Fruits,Apple,5,19.88,2024-08-09,58,UPI,4.1,99.39999999999999
102460,3433,Pune,Beverages,Chips,2,67.07,2024-12-21,49,Card,1.7,134.14
102461,2367,Mumbai,Vegetables,Juice,3,110.15,2024-04-20,37,Card,2.0,330.45000000000005
102462,1583,Pune,Vegetables,Apple,3,98.47,2024-04-13,22,Card,4.1,295.40999999999997
102463,1394,Delhi,Snacks,Apple,5,199.94,2024-01-15,35,Card,4.0,999.7
102464,2087,Mumbai,Dairy,Bread,5,83.87,2024-09-26,25,Cash,2.0,419.35
102465,4788,Hyderabad,Dairy,Apple,6,83.53,2024-06-07,34,Card,4.8,501.18
102466,3768,Mumbai,Vegetables,Chips,5,105.68,2024-06-05,19,Cash,1.9,528.4000000000001
102467,1071,Bangalore,Fruits,Milk,6,46.16,2024-01-27,38,UPI,5.0,276.96
102468,4860,Hyderabad,Beverages,Milk,8,176.5,2024-03-25,55,Cash,4.0,1412.0
102469,1273,Bangalore,Beverages,Milk,2,118.73,2024-01-09,47,Cash,2.6,237.46
102470,3013,Hyderabad,Fruits,Chips,4,46.5,2024-10-02,29,Card,1.5,186.0
102471,2343,Pune,Vegetables,Milk,6,160.75,2024-08-14,35,UPI,2.3,964.5
102472,1337,Mumbai,Beverages,Bread,5,16.52,2024-07-04,41,UPI,1.8,82.6
102473,2389,Delhi,Dairy,Chips,1,196.69,2024-03-19,48,Card,3.5,196.69
102474,4566,Hyderabad,Fruits,Juice,9,174.38,2024-08-03,47,Cash,2.4,1569.42
102475,1606,Hyderabad,Snacks,Chips,3,120.13,2024-02-26,58,Card,2.2,360.39
102476,1165,Bangalore,Vegetables,Chips,2,31.15,2024-05-23,33,Cash,4.0,62.3
102477,2567,Pune,Fruits,Apple,9,50.9,2024-12-21,40,Card,1.9,458.09999999999997
102478,3058,Bangalore,Beverages,Apple,7,63.09,2024-11-26,49,Card,3.3,441.63
102479,2324,Bangalore,Vegetables,Apple,5,55.8,2024-03-07,21,UPI,1.8,279.0
102480,1728,Pune,Dairy,Banana,6,104.53,2024-10-01,45,UPI,3.9,627.1800000000001
102481,3848,Delhi,Vegetables,Bread,4,189.47,2024-04-14,19,UPI,3.5,757.88
102482,3043,Bangalore,Vegetables,Chips,1,94.39,2024-07-06,15,Card,4.2,94.39
102483,1101,Bangalore,Dairy,Chips,4,135.7,2024-06-12,16,UPI,1.3,542.8
102484,4496,Hyderabad,Dairy,Apple,9,140.83,2024-09-23,40,UPI,1.8,1267.47
102485,2415,Pune,Vegetables,Chips,1,175.6,2024-02-20,36,Card,1.6,175.6
102486,1778,Mumbai,Dairy,Juice,3,16.43,2024-05-05,17,UPI,1.8,49.29
102487,1213,Delhi,Fruits,Chips,5,86.82,2024-03-20,12,Cash,1.4,434.09999999999997
102488,4762,Delhi,Dairy,Milk,7,159.1,2024-07-01,49,UPI,3.2,1113.7
102489,2111,Pune,Dairy,Juice,9,164.82,2024-11-05,56,Cash,3.4,1483.3799999999999
102490,2576,Hyderabad,Vegetables,Juice,6,186.19,2024-01-17,30,UPI,4.4,1117.1399999999999
102491,3448,Hyderabad,Fruits,Chips,3,143.53,2024-06-18,10,Card,2.7,430.59000000000003
102492,3635,Pune,Snacks,Banana,7,56.58,2024-10-06,54,Card,3.1,396.06
102493,3936,Hyderabad,Snacks,Apple,4,106.08,2024-10-30,59,UPI,5.0,424.32
102494,4117,Delhi,Beverages,Bread,3,16.15,2024-12-05,24,Cash,3.1,48.449999999999996
102495,2695,Delhi,Dairy,Bread,7,132.92,2024-08-01,16,UPI,3.3,930.4399999999999
102496,4534,Mumbai,Dairy,Milk,7,115.32,2024-07-16,24,Card,5.0,807.24
102497,1591,Pune,Fruits,Bread,4,136.7,2024-01-07,34,UPI,5.0,546.8
102498,2333,Bangalore,Snacks,Bread,7,186.73,2024-01-11,12,Card,2.7,1307.11
102499,2109,Bangalore,Beverages,Apple,2,140.58,2024-01-12,39,Cash,3.5,281.16
102500,3139,Mumbai,Fruits,Apple,1,70.89,2024-04-19,23,Cash,2.9,70.89
102501,4731,Mumbai,Dairy,Banana,2,47.76,2024-05-12,13,Card,3.9,95.52
102502,3720,Hyderabad,Snacks,Milk,4,172.38,2024-05-07,45,Cash,4.8,689.52
102503,1713,Mumbai,Beverages,Bread,8,46.92,2024-05-27,12,Card,2.2,375.36
102504,1935,Mumbai,Vegetables,Banana,3,40.71,2024-02-23,14,Card,4.3,122.13
102505,2951,Bangalore,Snacks,Milk,6,49.26,2024-11-06,34,Card,3.6,295.56
102506,1241,Hyderabad,Beverages,Juice,6,106.68,2024-03-19,40,UPI,2.1,640.08
102507,3043,Mumbai,Fruits,Bread,9,33.6,2024-12-11,20,Cash,4.2,302.40000000000003
102508,4936,Mumbai,Vegetables,Bread,9,188.24,2024-04-06,17,UPI,2.7,1694.16
102509,1001,Hyderabad,Beverages,Apple,4,193.59,2024-09-05,35,UPI,1.5,774.36
102510,3272,Pune,Beverages,Chips,9,195.02,2024-05-06,11,Cash,5.0,1755.18
102511,3848,Hyderabad,Dairy,Milk,6,17.43,2024-01-30,37,UPI,2.7,104.58
102512,2768,Bangalore,Snacks,Bread,2,189.78,2024-01-24,57,Card,3.2,379.56
102513,2949,Pune,Dairy,Milk,6,199.51,2024-07-19,19,UPI,4.2,1197.06
102514,3636,Delhi,Vegetables,Banana,2,189.06,2024-05-10,59,Card,4.8,378.12
102515,3163,Hyderabad,Beverages,Banana,8,137.48,2024-05-01,48,Cash,4.5,1099.84
102516,4737,Bangalore,Dairy,Chips,4,143.23,2024-12-21,46,UPI,3.1,572.92
102517,1917,Pune,Snacks,Bread,5,33.23,2024-11-22,48,Cash,3.2,166.14999999999998
102518,4174,Hyderabad,Vegetables,Apple,8,176.12,2024-05-29,30,Card,2.1,1408.96
102519,3241,Mumbai,Fruits,Bread,8,21.33,2024-01-14,37,UPI,2.9,170.64
102520,4237,Hyderabad,Dairy,Milk,6,70.37,2024-10-30,47,Card,4.8,422.22
102521,3918,Delhi,Vegetables,Juice,4,198.32,2024-01-29,42,Card,3.9,793.28
102522,1089,Hyderabad,Fruits,Banana,1,90.24,2024-02-19,20,Card,1.0,90.24
102523,2709,Pune,Dairy,Milk,7,34.92,2024-08-27,54,Cash,1.5,244.44
102524,3169,Pune,Vegetables,Chips,8,194.17,2024-10-09,53,Cash,4.7,1553.36
102525,1142,Hyderabad,Vegetables,Banana,9,196.99,2024-11-30,10,Cash,4.4,1772.91
102526,4041,Pune,Dairy,Apple,2,45.54,2024-12-17,56,UPI,2.9,91.08
102527,1105,Mumbai,Vegetables,Banana,1,174.31,2024-06-04,42,Card,3.5,174.31
102528,1886,Hyderabad,Beverages,Juice,4,84.18,2024-05-16,12,Cash,2.2,336.72
102529,1427,Mumbai,Dairy,Bread,5,82.46,2024-11-22,35,Card,4.2,412.29999999999995
102530,2328,Mumbai,Vegetables,Juice,1,59.91,2024-12-01,24,Cash,3.4,59.91
102531,2895,Bangalore,Fruits,Juice,5,18.49,2024-06-02,50,Card,3.8,92.44999999999999
102532,2994,Hyderabad,Fruits,Bread,6,60.92,2024-03-21,23,Cash,2.5,365.52
102533,1316,Pune,Beverages,Banana,3,20.22,2024-03-27,32,Cash,2.7,60.66
102534,2986,Mumbai,Dairy,Chips,7,185.63,2024-09-20,17,Cash,1.8,1299.4099999999999
102535,1634,Bangalore,Vegetables,Bread,6,135.73,2024-09-14,45,Cash,4.8,814.3799999999999
102536,2925,Hyderabad,Vegetables,Bread,4,178.46,2024-07-03,29,Card,4.8,713.84
102537,3056,Hyderabad,Fruits,Apple,3,146.29,2024-06-28,15,Cash,4.3,438.87
102538,3821,Delhi,Beverages,Banana,5,34.94,2024-07-04,42,Cash,4.7,174.7
102539,4144,Delhi,Fruits,Bread,3,188.71,2024-05-02,37,Cash,3.7,566.13
102540,4430,Mumbai,Fruits,Chips,9,180.98,2024-04-05,59,Card,1.9,1628.82
102541,3270,Delhi,Beverages,Milk,9,76.13,2024-04-02,47,Cash,4.0,685.17
102542,2439,Mumbai,Dairy,Banana,6,31.19,2024-01-03,39,Card,2.3,187.14000000000001
102543,1552,Pune,Vegetables,Apple,6,143.79,2024-01-02,55,UPI,2.8,862.74
102544,4441,Mumbai,Dairy,Juice,4,148.39,2024-10-31,52,Card,2.1,593.56
102545,1715,Delhi,Snacks,Bread,4,180.4,2024-12-22,26,UPI,2.7,721.6
102546,2287,Pune,Snacks,Chips,2,20.0,2024-05-27,18,Cash,3.7,40.0
102547,4911,Delhi,Snacks,Banana,4,36.92,2024-10-11,37,Cash,1.4,147.68
102548,2713,Mumbai,Beverages,Chips,8,123.67,2024-05-24,16,Card,1.4,989.36
102549,2883,Bangalore,Fruits,Chips,2,127.63,2024-11-25,55,Cash,3.7,255.26
102550,4389,Hyderabad,Dairy,Juice,9,16.39,2024-12-26,37,Cash,4.1,147.51
102551,2107,Delhi,Vegetables,Apple,1,85.42,2024-09-18,26,Card,3.2,85.42
102552,2341,Mumbai,Snacks,Banana,2,120.99,2024-03-02,49,Cash,1.7,241.98
102553,1110,Pune,Dairy,Bread,2,150.2,2024-08-13,57,UPI,2.7,300.4
102554,1250,Delhi,Snacks,Apple,6,70.07,2024-01-31,53,UPI,4.0,420.41999999999996
102555,3430,Delhi,Snacks,Bread,7,101.94,2024-07-08,53,Cash,3.7,713.5799999999999
102556,3054,Hyderabad,Vegetables,Milk,3,164.67,2024-09-24,14,Cash,1.4,494.01
102557,1458,Mumbai,Beverages,Chips,9,191.24,2024-01-12,14,UPI,4.9,1721.16
102558,2107,Bangalore,Fruits,Milk,5,53.76,2024-07-09,23,Cash,1.9,268.8
102559,1207,Pune,Beverages,Chips,5,58.08,2024-01-25,15,UPI,1.9,290.4
102560,1899,Mumbai,Dairy,Juice,4,188.57,2024-03-31,16,Card,2.8,754.28
102561,4461,Pune,Beverages,Apple,9,85.22,2024-03-28,26,UPI,2.3,766.98
102562,4385,Delhi,Dairy,Bread,8,146.49,2024-11-27,18,Cash,4.9,1171.92
102563,1021,Hyderabad,Dairy,Juice,4,126.33,2024-09-30,40,Cash,1.3,505.32
102564,1409,Hyderabad,Fruits,Bread,4,64.26,2024-10-27,31,UPI,2.2,257.04
102565,1894,Bangalore,Vegetables,Apple,2,134.18,2024-04-20,54,UPI,2.5,268.36
102566,1514,Hyderabad,Fruits,Banana,9,134.56,2024-03-20,18,Cash,3.0,1211.04
102567,4198,Delhi,Beverages,Milk,3,122.56,2024-11-19,25,Cash,1.1,367.68
102568,1808,Bangalore,Dairy,Milk,4,28.94,2024-05-19,45,Cash,1.3,115.76
102569,4771,Mumbai,Snacks,Bread,7,199.08,2024-08-01,43,Card,2.0,1393.5600000000002
102570,1873,Hyderabad,Snacks,Bread,8,86.08,2024-01-18,54,Card,3.2,688.64
102571,1013,Bangalore,Dairy,Bread,8,131.27,2024-02-23,22,UPI,4.1,1050.16
102572,1970,Delhi,Fruits,Apple,4,178.29,2024-04-06,28,UPI,3.7,713.16
102573,4025,Pune,Vegetables,Banana,7,90.42,2024-10-09,21,Card,3.3,632.94
102574,4061,Pune,Fruits,Milk,1,157.05,2024-08-21,45,Card,2.6,157.05
102575,4083,Delhi,Dairy,Juice,6,194.65,2024-08-27,19,UPI,4.5,1167.9
102576,3134,Delhi,Dairy,Chips,6,78.2,2024-11-29,25,Card,2.8,469.20000000000005
102577,4595,Pune,Vegetables,Apple,6,87.0,2024-12-09,37,UPI,2.2,522.0
102578,3956,Bangalore,Beverages,Milk,2,182.06,2024-02-23,28,Cash,3.5,364.12
102579,2560,Pune,Beverages,Banana,8,40.33,2024-03-27,49,UPI,3.8,322.64
102580,2324,Delhi,Vegetables,Apple,5,15.43,2024-09-17,15,Card,2.6,77.15
102581,2266,Hyderabad,Beverages,Juice,5,182.69,2024-08-23,13,Card,1.1,913.45
102582,3169,Mumbai,Snacks,Milk,2,166.1,2024-05-02,39,Card,1.4,332.2
102583,4218,Hyderabad,Beverages,Apple,4,194.79,2024-02-23,48,UPI,4.4,779.16
102584,4638,Hyderabad,Beverages,Milk,9,21.07,2024-08-03,40,Card,1.2,189.63
102585,1749,Delhi,Beverages,Milk,9,39.67,2024-07-15,55,UPI,3.4,357.03000000000003
102586,4427,Pune,Snacks,Banana,6,30.01,2024-02-08,36,Cash,1.7,180.06
102587,1684,Bangalore,Beverages,Chips,9,139.85,2024-12-30,54,Cash,1.9,1258.6499999999999
102588,2927,Hyderabad,Snacks,Banana,4,125.14,2024-08-15,30,Card,2.1,500.56
102589,4804,Pune,Vegetables,Milk,1,78.27,2024-08-24,46,UPI,1.2,78.27
